tick,num_agents,vocab_size,num_alliances,num_groups,passed_norms,open_proposals,total_research,total_votes,avg_energy,graph_density,longest_word_survival
1,20,17,0,0,0,0,0,0,99.75,0.010526315789473684,0
2,20,37,0,0,0,0,3,0,99.525,0.010526315789473684,1
3,20,94,0,0,0,0,6,0,99.275,0.042105263157894736,2
4,20,118,0,0,0,0,6,0,99.025,0.042105263157894736,3
5,20,136,0,0,0,0,9,0,98.775,0.04473684210526316,4
6,20,158,0,0,0,0,9,0,98.525,0.05263157894736842,5
7,20,179,0,0,0,0,9,0,98.275,0.05263157894736842,6
8,20,194,0,0,0,0,12,0,98.025,0.05263157894736842,7
9,20,207,0,0,0,0,15,0,97.775,0.05263157894736842,8
10,20,223,0,0,0,0,18,0,97.525,0.05263157894736842,9
11,20,252,0,0,0,0,21,0,97.275,0.05263157894736842,10
12,20,267,0,0,0,0,27,0,97.025,0.05263157894736842,11
13,20,285,0,0,0,0,33,0,96.775,0.05263157894736842,12
14,20,292,0,0,0,0,33,0,96.525,0.05263157894736842,13
15,20,319,0,0,0,0,33,0,96.275,0.05789473684210526,14
16,20,333,0,0,0,0,33,0,96.025,0.05789473684210526,15
17,20,348,0,0,0,0,39,0,95.775,0.05789473684210526,16
18,20,372,0,0,0,0,45,0,95.525,0.05789473684210526,17
19,20,405,0,0,0,0,45,0,95.275,0.05789473684210526,18
20,20,420,0,0,0,0,51,0,95.025,0.05789473684210526,19
21,20,435,0,0,0,0,51,0,94.775,0.05789473684210526,20
22,20,455,0,0,0,0,54,0,94.525,0.06315789473684211,21
23,20,467,0,0,0,0,54,0,94.275,0.06315789473684211,22
24,20,486,0,0,0,0,60,0,94.025,0.06315789473684211,23
25,20,510,0,0,0,0,60,0,93.775,0.06315789473684211,24
26,20,521,0,0,0,0,63,0,93.525,0.06315789473684211,25
27,20,539,0,0,0,0,66,0,93.275,0.06315789473684211,26
28,20,549,0,0,0,0,72,0,93.025,0.06315789473684211,27
29,20,571,0,0,0,0,72,0,92.775,0.06315789473684211,28
30,20,578,0,0,0,0,75,0,92.525,0.06315789473684211,29
31,20,591,0,0,0,0,78,0,92.275,0.06315789473684211,30
32,20,598,0,0,0,0,81,0,92.025,0.06315789473684211,31
33,20,616,0,0,0,0,81,0,91.775,0.06315789473684211,32
34,20,625,0,0,0,0,81,0,91.525,0.06315789473684211,33
35,20,636,0,0,0,0,84,0,91.275,0.06315789473684211,34
36,20,656,0,0,0,0,87,0,91.025,0.06315789473684211,35
37,20,661,0,0,0,0,90,0,90.775,0.06315789473684211,36
38,20,678,0,0,0,0,93,0,90.525,0.06315789473684211,37
39,20,696,0,0,0,0,93,0,90.275,0.06315789473684211,38
40,20,703,0,0,0,0,93,0,90.025,0.06315789473684211,39
41,20,715,0,0,0,0,96,0,89.775,0.06315789473684211,40
42,20,728,0,0,0,0,102,0,89.525,0.06315789473684211,41
43,20,738,0,0,0,0,102,0,89.275,0.06315789473684211,42
44,20,759,0,0,0,0,108,0,89.025,0.06315789473684211,43
45,20,774,0,0,0,0,111,0,88.775,0.06315789473684211,44
46,20,787,0,0,0,0,117,0,88.525,0.06315789473684211,45
47,20,803,0,0,0,0,117,0,88.275,0.06315789473684211,46
48,20,816,0,0,0,0,117,0,88.025,0.06315789473684211,47
49,20,826,0,0,0,0,123,0,87.775,0.06315789473684211,48
50,20,842,0,0,0,0,123,0,87.525,0.06315789473684211,49
