tick,num_agents,vocab_size,num_alliances,num_groups,passed_norms,open_proposals,total_research,total_votes,avg_energy,graph_density,longest_word_survival
1,20,25,0,0,0,0,0,0,99.75,0.015789473684210527,0
2,20,91,0,0,0,0,3,0,99.525,0.02631578947368421,1
3,20,130,0,0,0,0,9,0,99.275,0.02631578947368421,2
4,20,161,0,0,0,0,15,0,99.025,0.031578947368421054,3
5,20,178,0,0,0,0,18,0,98.775,0.03684210526315789,4
6,20,197,0,0,0,0,21,0,98.525,0.04736842105263158,5
7,20,223,0,0,0,0,24,0,98.275,0.05263157894736842,6
8,20,251,0,0,0,0,27,0,98.025,0.05263157894736842,7
9,20,282,0,0,0,0,33,0,97.775,0.05263157894736842,8
10,20,295,0,0,0,0,42,0,97.525,0.05263157894736842,9
11,20,316,0,0,0,0,48,0,97.275,0.05263157894736842,10
12,20,323,0,0,0,0,54,0,97.025,0.05263157894736842,11
13,20,343,0,0,0,0,57,0,96.775,0.05263157894736842,12
14,20,366,0,0,0,0,60,0,96.525,0.05263157894736842,13
15,20,396,0,0,0,0,60,0,96.275,0.05263157894736842,14
16,20,415,0,0,0,0,60,0,96.025,0.05263157894736842,15
17,20,425,0,0,0,0,63,0,95.775,0.05263157894736842,16
18,20,436,0,0,0,0,72,0,95.525,0.05263157894736842,17
19,20,452,0,0,0,0,75,0,95.275,0.05263157894736842,18
20,20,477,0,0,0,0,78,0,95.025,0.05263157894736842,19
21,20,499,0,0,0,0,81,0,94.775,0.05263157894736842,20
22,20,524,0,0,0,0,84,0,94.525,0.05263157894736842,21
23,20,536,0,0,0,0,87,0,94.275,0.05263157894736842,22
24,20,550,0,0,0,0,90,0,94.025,0.05263157894736842,23
25,20,557,0,0,0,0,93,0,93.775,0.05263157894736842,24
26,20,577,0,0,0,0,93,0,93.525,0.05263157894736842,25
27,20,590,0,0,0,0,93,0,93.275,0.05263157894736842,26
28,20,603,0,0,0,0,93,0,93.025,0.05263157894736842,27
29,20,616,0,0,0,0,102,0,92.775,0.05263157894736842,28
30,20,627,0,0,0,0,108,0,92.525,0.05263157894736842,29
31,20,641,0,0,0,0,108,0,92.275,0.05263157894736842,30
32,20,660,0,0,0,0,111,0,92.025,0.05263157894736842,31
33,20,676,0,0,0,0,117,0,91.775,0.05263157894736842,32
34,20,683,0,0,0,0,120,0,91.525,0.05263157894736842,33
35,20,698,0,0,0,0,123,0,91.275,0.05263157894736842,34
36,20,724,0,0,0,0,129,0,91.025,0.05263157894736842,35
37,20,730,0,0,0,0,135,0,90.775,0.05263157894736842,36
38,20,747,0,0,0,0,135,0,90.525,0.05263157894736842,37
39,20,755,0,0,0,0,141,0,90.275,0.05263157894736842,38
40,20,778,0,0,0,0,147,0,90.025,0.05263157894736842,39
41,20,793,0,0,0,0,153,0,89.775,0.05263157894736842,40
42,20,802,0,0,0,0,159,0,89.525,0.05263157894736842,41
43,20,813,0,0,0,0,162,0,89.275,0.05263157894736842,42
44,20,819,0,0,0,0,165,0,89.025,0.05263157894736842,43
45,20,829,0,0,0,0,171,0,88.775,0.05263157894736842,44
46,20,838,0,0,0,0,174,0,88.525,0.05263157894736842,45
47,20,863,0,0,0,0,177,0,88.275,0.05263157894736842,46
48,20,874,0,0,0,0,180,0,88.025,0.05263157894736842,47
49,20,880,0,0,0,0,186,0,87.775,0.05263157894736842,48
50,20,899,0,0,0,0,192,0,87.525,0.05263157894736842,49
