tick,num_agents,vocab_size,num_alliances,num_groups,passed_norms,open_proposals,total_research,total_votes,avg_energy,graph_density,longest_word_survival
1,20,18,0,0,0,0,3,0,99.75,0.0,0
2,20,49,0,0,0,0,6,0,99.525,0.015789473684210527,1
3,20,74,0,0,0,0,9,0,99.275,0.021052631578947368,2
4,20,86,0,0,0,0,21,0,99.025,0.021052631578947368,3
5,20,98,0,0,0,0,30,0,98.775,0.021052631578947368,4
6,20,144,0,0,0,0,33,0,98.525,0.03684210526315789,5
7,20,157,0,0,0,0,33,0,98.275,0.03684210526315789,6
8,20,182,0,0,0,0,42,0,98.025,0.042105263157894736,7
9,20,201,0,0,0,0,54,0,97.775,0.042105263157894736,8
10,20,218,0,0,0,0,63,0,97.525,0.042105263157894736,9
11,20,228,0,0,0,0,72,0,97.275,0.042105263157894736,10
12,20,253,0,0,0,0,78,0,97.025,0.042105263157894736,11
13,20,274,0,0,0,0,84,0,96.775,0.042105263157894736,12
14,20,289,0,0,0,0,93,0,96.525,0.042105263157894736,13
15,20,312,0,0,0,0,105,0,96.275,0.042105263157894736,14
16,20,331,0,0,0,0,111,0,96.025,0.042105263157894736,15
17,20,352,0,0,0,0,126,0,95.775,0.042105263157894736,16
18,20,359,0,0,0,0,135,0,95.525,0.042105263157894736,17
19,20,366,0,0,0,0,138,0,95.275,0.042105263157894736,18
20,20,375,0,0,0,0,141,0,95.025,0.042105263157894736,19
21,20,387,0,0,0,0,144,0,94.775,0.042105263157894736,20
22,20,403,0,0,0,0,147,0,94.525,0.042105263157894736,21
23,20,409,0,0,0,0,153,0,94.275,0.042105263157894736,22
24,20,434,0,0,0,0,159,0,94.025,0.042105263157894736,23
25,20,440,0,0,0,0,162,0,93.775,0.042105263157894736,24
26,20,446,0,0,0,0,168,0,93.525,0.042105263157894736,25
27,20,460,0,1,0,0,177,0,93.275,0.042105263157894736,26
28,20,471,0,1,0,0,183,0,93.025,0.042105263157894736,27
29,20,481,0,1,0,0,189,0,92.775,0.042105263157894736,28
30,20,504,0,1,0,0,195,0,92.525,0.042105263157894736,29
31,20,515,0,1,0,0,198,0,92.275,0.042105263157894736,30
32,20,522,0,1,0,0,207,0,92.025,0.04736842105263158,31
33,20,529,0,1,0,0,213,0,91.775,0.04736842105263158,32
34,20,533,0,1,0,0,216,0,91.525,0.04736842105263158,33
35,20,540,0,1,0,0,219,0,91.275,0.04736842105263158,34
36,20,554,0,1,0,0,222,0,91.025,0.04736842105263158,35
37,20,566,0,1,0,0,225,0,90.775,0.04736842105263158,36
38,20,574,0,1,0,0,228,0,90.525,0.04736842105263158,37
39,20,590,0,1,0,0,234,0,90.275,0.04736842105263158,38
40,20,600,0,1,0,0,234,0,90.025,0.04736842105263158,39
41,20,608,0,1,0,0,240,0,89.775,0.04736842105263158,40
42,20,616,0,1,0,0,240,0,89.525,0.04736842105263158,41
43,20,625,0,1,0,0,246,0,89.275,0.04736842105263158,42
44,20,629,0,1,0,0,246,0,89.025,0.04736842105263158,43
45,20,639,0,1,0,0,252,0,88.775,0.04736842105263158,44
46,20,653,0,1,0,0,258,0,88.525,0.04736842105263158,45
47,20,657,0,1,0,0,267,0,88.275,0.04736842105263158,46
48,20,674,0,1,0,0,273,0,88.025,0.04736842105263158,47
49,20,688,0,1,0,0,279,0,87.775,0.04736842105263158,48
50,20,700,0,1,0,0,282,0,87.525,0.04736842105263158,49
