tick,num_agents,vocab_size,num_alliances,num_groups,passed_norms,open_proposals,total_research,total_votes,avg_energy,graph_density,longest_word_survival
1,20,44,0,0,0,0,0,0,99.75,0.021052631578947368,0
2,20,73,0,0,0,0,0,0,99.5,0.02631578947368421,1
3,20,112,0,0,0,0,0,0,99.25,0.031578947368421054,2
4,20,125,0,0,0,0,0,0,99.0,0.03684210526315789,3
5,20,151,0,0,0,0,0,0,98.75,0.039473684210526314,4
6,20,183,0,0,0,0,0,0,98.5,0.04473684210526316,5
7,20,197,0,0,0,0,0,0,98.25,0.04473684210526316,6
8,20,205,0,0,0,0,0,0,98.0,0.04473684210526316,7
9,20,217,0,0,0,0,0,0,97.75,0.05,8
10,20,231,0,0,0,0,0,0,97.5,0.05,9
11,20,249,0,0,0,0,0,0,97.25,0.05,10
12,20,268,0,0,0,0,0,0,97.0,0.05,11
13,20,292,0,0,0,0,0,0,96.75,0.05,12
14,20,318,0,0,0,0,0,0,96.5,0.05,13
15,20,340,0,0,0,0,0,0,96.25,0.05,14
16,20,352,0,0,0,0,0,0,96.0,0.05,15
17,20,359,0,0,0,0,0,0,95.75,0.05,16
18,20,374,0,0,0,0,0,0,95.5,0.05,17
19,20,387,0,0,0,0,0,0,95.25,0.05526315789473684,18
20,20,400,0,0,0,0,0,0,95.0,0.05526315789473684,19
21,20,408,0,0,0,0,0,0,94.75,0.05526315789473684,20
22,20,425,0,0,0,0,0,0,94.5,0.05789473684210526,21
23,20,445,0,0,0,0,0,0,94.25,0.05789473684210526,22
24,20,456,0,0,0,0,0,0,94.0,0.05789473684210526,23
25,20,464,0,0,0,0,0,0,93.75,0.05789473684210526,24
26,20,476,0,0,0,0,0,0,93.5,0.05789473684210526,25
27,20,484,0,0,0,0,0,0,93.25,0.05789473684210526,26
28,20,498,0,0,0,0,0,0,93.0,0.05789473684210526,27
29,20,507,0,0,0,0,0,0,92.75,0.05789473684210526,28
30,20,517,0,0,0,0,0,0,92.5,0.05789473684210526,29
31,20,528,0,0,0,0,0,0,92.25,0.05789473684210526,30
32,20,542,0,0,0,0,0,0,92.0,0.05789473684210526,31
33,20,569,0,0,0,0,0,0,91.75,0.05789473684210526,32
34,20,582,0,0,0,0,0,0,91.5,0.05789473684210526,33
35,20,596,0,0,0,0,0,0,91.25,0.05789473684210526,34
36,20,608,0,0,0,0,0,0,91.0,0.05789473684210526,35
37,20,625,0,0,0,0,0,0,90.75,0.05789473684210526,36
38,20,643,0,0,0,0,0,0,90.5,0.05789473684210526,37
39,20,664,0,0,0,0,0,0,90.25,0.05789473684210526,38
40,20,676,0,0,0,0,0,0,90.0,0.05789473684210526,39
41,20,688,0,0,0,0,0,0,89.75,0.05789473684210526,40
42,20,705,0,0,0,0,0,0,89.5,0.05789473684210526,41
43,20,716,0,0,0,0,0,0,89.25,0.05789473684210526,42
44,20,733,0,0,0,0,0,0,89.0,0.05789473684210526,43
45,20,751,0,0,0,0,0,0,88.75,0.05789473684210526,44
46,20,781,0,0,0,0,0,0,88.5,0.05789473684210526,45
47,20,800,0,0,0,0,0,0,88.25,0.05789473684210526,46
48,20,824,0,0,0,0,0,0,88.0,0.05789473684210526,47
49,20,839,0,0,0,0,0,0,87.75,0.05789473684210526,48
50,20,848,0,0,0,0,0,0,87.5,0.05789473684210526,49
